,updated,ID,name,absorption,protein_binding,half_life,strength,route,state,experimental_water_solubility,experimental_logP,predicted_water_solubility,pKa_strongest_acidic,pKa_strongest_basic,SMILES,pb_low,pb_high,half_life_low,half_life_high,total_charge,strength_norm,molecular_weight,n_rings,aromatic_rings,n_heterocycles,n_aromatic_heterocycles,n_saturated_heterocycles,n_aliphatic_heterocycles
8202,04/06/2019 00:00,DB12247,AZD-4547,,,,,,,,,0.0217,13.74,9.02,COC1=CC(OC)=CC(CCC2=CC(NC(=O)C3=CC=C(C=C3)N3C[C@H](C)N[C@H](C)C3)=NN2)=C1,,,,,0,,463.2583399,4,3,2,1,1,1
8203,04/06/2019 00:00,DB12248,Tulobuterol,,,,,,,,,0.366,13.9,9.55,CC(C)(C)NCC(O)C1=CC=CC=C1Cl,,,,,0,,227.1076919,1,1,0,0,0,0
8204,04/06/2019 00:00,DB12251,Moxaverine,,,,,,,,,0.00102,,6.49,CCC1=NC(CC2=CC=CC=C2)=C2C=C(OC)C(OC)=CC2=C1,,,,,0,,307.1572289,3,3,1,1,0,0
8205,04/06/2019 00:00,DB12252,PG-701,,,,,,,,,3.04,12.07,-3.4,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@@]3(O)C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,,,,,0,,376.1522031,7,0,4,0,3,4
8206,04/06/2019 00:00,DB12253,GDC-0810,,,,,,,,,0.000198,3.87,1.63,CC\C(=C(\C1=CC=C(\C=C\C(O)=O)C=C1)C1=CC=C2NN=CC2=C1)C1=CC=C(F)C=C1Cl,,,,,0,,446.1197338,4,4,1,1,0,0
8207,04/06/2019 00:00,DB12254,ABT-751,,,,,,,,,0.0323,7.21,3.58,COC1=CC=C(C=C1)S(=O)(=O)NC1=C(NC2=CC=C(O)C=C2)N=CC=C1,,,,,0,,371.093977,3,3,1,1,0,0
8208,04/06/2019 00:00,DB12255,Vadadustat,,,,,,,,,0.0436,3.12,1.15,OC(=O)CNC(=O)C1=C(O)C=C(C=N1)C1=CC(Cl)=CC=C1,,,,,0,,306.0407345,2,2,1,1,0,0
8209,04/06/2019 00:00,DB12259,CG-200745,,,,,,,,,0.00493,8.76,9.45,CN(C)CCCNC(=O)C(\COC1=C2C=CC=CC2=CC=C1)=C\CCCCC(=O)NO,,,,,0,,427.2471065,2,2,0,0,0,0
8210,04/06/2019 00:00,DB12260,Radiprodil,,,,,,,,,0.00973,9.51,-2,FC1=CC=C(CC2CCN(CC2)C(=O)C(=O)NC2=CC=C3NC(=O)OC3=C2)C=C1,,,,,0,,397.1437843,4,3,2,1,1,1
8211,04/06/2019 00:00,DB12262,CRS-3123,,,,,,,,,0.00154,10.3,8.42,BrC1=CC2=C(OCC[C@H]2NCCCNC2=CC(=O)C3=C(N2)C=CS3)C(Br)=C1,,,,,0,,510.956472,4,3,3,2,0,1
8212,04/06/2019 00:00,DB12263,Begacestat,,,,,,,,,0.23,6.99,-2.8,OC[C@@H](NS(=O)(=O)C1=CC=C(Cl)S1)C(C(F)(F)F)C(F)(F)F,,,,,0,,390.9538321,1,1,1,1,0,0
8213,04/06/2019 00:00,DB12264,Atevirdine,,,,,,,,,0.0382,14.5,6.88,CCNC1=CC=CN=C1N1CCN(CC1)C(=O)C1=CC2=CC(OC)=CC=C2N1,,,,,0,,379.200825,4,3,3,2,1,1
8214,04/06/2019 00:00,DB12265,Fexinidazole,,,,,,,,,0.0927,,1.03,CSC1=CC=C(OCC2=NC=C(N2C)[N+]([O-])=O)C=C1,,,,,0,,279.0677623,2,2,1,1,0,0
8215,02/07/2019 00:00,DB12267,Brigatinib,"Administration of brigatinib at a concentration of 90 mg generates a Cmax of 552 ng/ml and AUC of 8165 ng h/ml while the administration of 180 mg presents a Cmax of 1452 ng/ml and AUC of 20276 ng h/ml. It has a dose proportional exposure with an accumulation ratio on the range of 1.9 to 2.4. Following oral administration of brigatinib, the Tmax is presented in a range from 1 to 4 hours. Consumption of a high-fat meal compared to overnight fasting reduces Cmax by 13% without presenting an effect on AUC.[A31320]",0.66,The half-life of brigatinib at steady-state was 25 hours.[L1028],180 mg,Oral,solid,Insoluble,5.17,0.022,12.88,8.54,COC1=CC(=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1)N1CCC(CC1)N1CCN(C)CC1,0.66,0.66,,,0,180,583.2591378,5,3,3,1,2,2
8216,04/06/2019 00:00,DB12268,Carmegliptin,,,,,,,,,1.05,,9.22,[H][C@@]1(CF)CN(C(=O)C1)[C@@]1([H])CN2CCC3=CC(OC)=C(OC)C=C3[C@]2([H])C[C@]1([H])N,,,,,0,,377.21147,4,1,3,0,2,3
8217,04/06/2019 00:00,DB12269,PF-06273340,,,,,,,,,0.0154,12.34,6.05,CC(C)(CO)N1C=C(C(=O)C2=CC(NC(=O)CC3=CC=C(Cl)C=N3)=CN=C2)C2=CN=C(N)N=C12,,,,,0,,479.1472652,4,4,4,4,0,0
8218,04/06/2019 00:00,DB12270,Losmapimod,,,,,,,,,0.00393,13.86,2.6,CC1=C(C=C(C=C1F)C(=O)NC1CC1)C1=CC=C(C=N1)C(=O)NCC(C)(C)C,,,,,0,,383.2009053,3,2,1,1,0,0
8219,04/06/2019 00:00,DB12271,ORE-1001,,,,,,,,,0.018,2.66,8.33,[H][C@@](CC(C)C)(N[C@@]([H])(CC1=CN=CN1CC1=CC(Cl)=CC(Cl)=C1)C(O)=O)C(O)=O,,,,,0,,427.1065616,2,2,1,1,0,0
8220,04/06/2019 00:00,DB12272,Vidupiprant,,,,,,,,,0.000145,3.11,-0.83,CC(C)(C)NC(=O)C1=CC=C(OC2=CC(F)=C(CC(O)=O)C=C2Cl)C(NS(=O)(=O)C2=CC=C(C=C2Cl)C2CC2)=C1,,,,,0,,608.0950912,4,3,0,0,0,0
8221,04/06/2019 00:00,DB12273,Ecopipam,,,,,,,,,0.0236,7.5,8.52,[H][C@]12CCC3=CC=CC=C3[C@]1([H])C1=CC(O)=C(Cl)C=C1CCN2C,,,,,0,,313.1233419,4,2,1,0,0,1
8222,04/06/2019 00:00,DB12275,Seviteronel,,,,,,,,,0.0463,8,0.4,CC(C)[C@@](O)(C1=CN=NN1)C1=CC=C2C=C(OC(F)F)C(OC(F)F)=CC2=C1,,,,,0,,399.1206043,3,3,1,1,0,0
8223,04/06/2019 00:00,DB12276,Apomine,,,,,,,,,0.024,10.75,-5.1,CC(C)OP(=O)(OC(C)C)C(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OC(C)C)OC(C)C,,,,,0,,562.3188273,1,1,0,0,0,0
8224,02/07/2019 00:00,DB12278,Propiverine,"Propiverine is rapidly absorbed from the gastrointestinal tract with maximum plasma concentrations attained after 2.3 hours. the
mean absolute bioavailability of mictonorm 15 mg tablets (propiverine)  is 40.5 %.  It undergoes heavy first-pass metabolism in the liver [L2315].
",90-95%,"In three studies including a total of 37 healthy volunteers mean elimination half-life was 14.1, 20.1 and
22.1 hours, respectively [L2315]. ",30 mg,Oral,solid,5mg/mL,,0.00635,,8.72,CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,0.9,0.95,,,0,30,367.2147438,3,2,1,0,1,1
8225,04/06/2019 00:00,DB12279,OBP-801,,,,,,,,,0.637,10.84,-2.2,CC(C)[C@H]1NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,,,,,0,,473.1654277,2,0,2,0,1,2
8226,04/06/2019 00:00,DB12280,AZD-5423,,,,,,,,,0.00082,7.37,1.37,COC1=CC(=CC=C1)[C@@H](OC1=CC=C2N(N=CC2=C1)C1=CC=C(F)C=C1)[C@H](C)NC(=O)C(F)(F)F,,,,,0,,487.1519044,4,4,1,1,0,0
8227,04/06/2019 00:00,DB12282,Defactinib,,,,,,,,,0.0184,12.63,4.03,CNC(=O)C1=CC=C(NC2=NC=C(C(NCC3=C(N=CC=N3)N(C)S(C)(=O)=O)=N2)C(F)(F)F)C=C1,,,,,0,,510.1409422,3,3,2,2,0,0
8228,04/06/2019 00:00,DB12283,Balapiravir,,,,,,,,,0.0875,19.22,-0.23,CC(C)C(=O)OC[C@]1(O[C@H]([C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C)N1C=CC(N)=NC1=O)N=[N+]=[N-],,,,,0,,494.2125119,2,1,2,1,1,1
8229,04/06/2019 00:00,DB12284,LY-2608204,,,,,,,,,0.000932,10.67,8,O=C(NC1=NC=C(SCCN2CCCC2)S1)[C@@]1(C[C@H]1C1CCCCC1)C1=CC=C(C=C1)S(=O)(=O)C1CC1,,,,,0,,559.199705,6,2,2,1,1,1
8230,04/06/2019 00:00,DB12285,Verubecestat,,,,,,,,,0.0367,11.55,5.68,CN1C(N)=N[C@@](C)(CS1(=O)=O)C1=CC(NC(=O)C2=CC=C(F)C=N2)=CC=C1F,,,,,0,,409.1020168,3,2,2,1,0,1
8231,04/06/2019 00:00,DB12286,Simendan,,,,,,,,,0.126,4.76,0.48,CC1CC(O)=NN=C1C1=CC=C(NN=C(C#N)C#N)C=C1,,,,,0,,280.107259,2,1,1,0,0,1
8232,04/06/2019 00:00,DB12287,Talsaclidine,,,,,,,,,0.666,,8.76,C#CCO[C@H]1CN2CCC1CC2,,,,,0,,165.1153641,3,0,3,0,3,3
8233,04/06/2019 00:00,DB12288,Piromelatine,,,,,,,,,0.0154,14.72,-1.4,COC1=CC=C2NC=C(CCNC(=O)C3=CC(=O)C=CO3)C2=C1,,,,,0,,312.111007,3,3,2,2,0,0
8234,04/06/2019 00:00,DB12289,Darexaban,,,,,,,,,0.0291,8.32,8.95,COC1=CC=C(C=C1)C(=O)NC1=C(NC(=O)C2=CC=C(C=C2)N2CCCN(C)CC2)C(O)=CC=C1,,,,,0,,474.2267054,4,3,1,0,1,1
8235,04/06/2019 00:00,DB12290,Puerarin,,,,,,,,,1.08,6.03,-3,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=CC2=C1OC=C(C2=O)C1=CC=C(O)C=C1,,,,,0,,416.1107322,4,3,2,1,1,1
8236,04/06/2019 00:00,DB12291,Tacedinaline,,,,,,,,,0.0351,13.48,3.24,CC(=O)NC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1N,,,,,0,,269.1164267,2,2,0,0,0,0
8237,04/06/2019 00:00,DB12292,Barusiban,,,,,,,,,0.0157,11.74,9.9,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)CCSCC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC1=O)[C@H](C)CC)C(=O)N(C)[C@H](CO)CCCN,,,,,0,,829.452031,3,2,2,1,1,1
8238,04/06/2019 00:00,DB12293,Nefopam,,,,,,,,,0.0803,,7.72,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,,,,,0,,253.1466642,3,2,1,0,0,1
8239,04/06/2019 00:00,DB12295,Evodenoson,,,,,,,,,0.318,12.39,2.97,COC(=O)N1CCC(CC#CC2=NC(N)=C3N=CN([C@@H]4O[C@@H]([C@@H](O)[C@H]4O)C(=O)NC4CC4)C3=N2)CC1,,,,,0,,499.2179316,5,2,4,2,2,2
8240,04/06/2019 00:00,DB12297,GLPG-0187,,,,,,,,,0.0165,1.65,8.01,COC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CNC1=C(C)C(=NC(C)=N1)N1CCC(CC1)C1=CC=C2CCCNC2=N1)C(O)=O,,,,,0,,595.2576883,5,3,4,2,1,2
8241,04/06/2019 00:00,DB12298,5-(hydroxymethyl)-2-furaldehyde,,,,,,,,,31.1,13.65,-3.4,OCC1=CC=C(O1)C=O,,,,,0,,126.0316941,1,1,1,1,0,0
8242,04/06/2019 00:00,DB12299,Bavisant,,,,,,,,,2.46,,7.11,O=C(N1CCN(CC1)C1CC1)C1=CC=C(CN2CCOCC2)C=C1,,,,,0,,329.2103271,4,1,2,0,2,2
8243,04/06/2019 00:00,DB12300,P-nitrobiphenyl,,,,,,,,,0.013,,,O=N(=O)C1=CC=C(C=C1)C1=CC=CC=C1,,,,,0,,199.0633285,2,2,0,0,0,0
8244,02/07/2019 00:00,DB12301,Doravirine,"The absolute bioavailability of doravirine is reported to be 64% with a Tmax of 2 hours [FDA Label]. Following oral [14â€‰C]doravirine administration, all of the administered dose was recovered [A38823] and the agent is considered to be well absorbed [A38824]. Moreover, the co-administration with food did not greatly alter doravirine's pharmacokinetic profile during clinical studies [A38824].",0.76,The elimination half-life t1/2 determined for doravirine is recorded as 15 hours [FDA Label].,100 mg,Oral,,,,0.0115,7.34,1.12,CN1C(O)=NN=C1CN1C=CC(=C(OC2=CC(=CC(Cl)=C2)C#N)C1=O)C(F)(F)F,0.76,0.76,,,0,100,425.0502516,3,3,2,2,0,0
8245,04/06/2019 00:00,DB12302,CP-724714,,,,,,,,,0.00223,14.71,5.19,COCC(=O)NC\C=C\C1=CC=C2N=CN=C(NC3=CC=C(OC4=CC=C(C)N=C4)C(C)=C3)C2=C1,,,,,0,,469.2113897,4,4,2,2,0,0
8246,04/06/2019 00:00,DB12303,Motolimod,,,,,,,,,0.00485,,7.93,CCCN(CCC)C(=O)C1=CC2=CC=C(C=C2N=C(N)C1)C1=CC=C(C=C1)C(=O)N1CCCC1,,,,,0,,458.2681763,4,2,2,0,1,2
8247,04/06/2019 00:00,DB12305,Dasotraline,,,,,,,,,9.79E-05,,9.52,N[C@@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12,,,,,0,,291.0581548,3,2,0,0,0,0
8248,04/06/2019 00:00,DB12306,Cipargamin,,,,,,,,,0.00483,12.26,6.58,C[C@H]1CC2=C(NC3=CC(Cl)=C(F)C=C23)[C@@]2(N1)C(=O)NC1=CC=C(Cl)C=C21,,,,,0,,389.0497956,5,3,3,1,0,2
8249,04/06/2019 00:00,DB12307,Foretinib,,,,,,,,,0.00193,4.59,6.88,COC1=C(OCCCN2CCOCC2)C=C2N=CC=C(OC3=C(F)C=C(C=C3)N=C(O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C2=C1,,,,,0,,632.2446412,6,4,2,1,1,1
8250,04/06/2019 00:00,DB12308,Eltanolone,,,,,,,,,0.00136,18.3,-1.4,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,,,,,0,,318.2558803,4,0,0,0,0,0
8251,04/06/2019 00:00,DB12309,GI-181771X,,,,,,,,,0.00228,2.77,-4.4,CC(C)N(C(=O)CN1C2=CC=CC=C2N(C2=CC=CC=C2)C(=O)[C@@H](NC(=O)NC2=CC=CC(=C2)C(O)=O)C1=O)C1=CC=CC=C1,,,,,0,,605.2274337,5,4,1,0,0,1
8252,04/06/2019 00:00,DB12310,Trehalose,,,,,,,,,592,11.91,-3,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,0,,342.1162115,2,0,2,0,2,2
8253,04/06/2019 00:00,DB12311,CP1-1189,,,,,,,,,0.177,13.74,-0.84,CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C,,,,,0,,234.1368278,1,1,0,0,0,0
8254,04/06/2019 00:00,DB12312,ORG-25435,,,,,,,,,0.104,,6.27,CC[C@@H](N(CCOC)CCOC)C(=O)OC1=C(OC)C=C(C)C=C1OC,,,,,0,,369.2151377,1,1,0,0,0,0
8255,04/06/2019 00:00,DB12313,Dopexamine,,,,,,,,,0.00243,10.71,10.14,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1,,,,,0,,356.2463783,2,2,0,0,0,0
8256,04/06/2019 00:00,DB12314,Chlorproguanil,,,,,,,,,0.0808,,10,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C(Cl)=C1,,,,,0,,287.0704508,1,1,0,0,0,0
8257,04/06/2019 00:00,DB12316,9CUAB30,,,,,,,,,0.00157,4.78,,[H]/C(=C(/[H])\C(\C)=C(/[H])C(O)=O)/C(/[H])=C(/C)\C(\[H])=C1/CCCC2=CC=CC=C12,,,,,0,,294.1619799,2,1,0,0,0,0
8258,04/06/2019 00:00,DB12318,BMS-599626,,,,,,,,,0.0129,12.24,7.49,CC1=C2N(C=C1NC(=O)OC[C@@H]1COCCN1)N=CN=C2NC1=CC=C2N(CC3=CC=CC(F)=C3)N=CC2=C1,,,,,0,,530.2190149,6,5,4,3,1,1
8259,04/06/2019 00:00,DB12319,Benzbromarone,,,,,,,,,0.0131,5.11,-3.8,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,,,,,0,,421.9153184,3,3,1,1,0,0
8260,04/06/2019 00:00,DB12320,Palovarotene,,,,,,,,,0.000344,4.13,2.44,CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2,,,,,0,,414.2307282,4,3,1,1,0,0
8261,04/06/2019 00:00,DB12321,Ifetroban,,,,,,,,,0.0146,4.65,-2.2,CCCCCNC(=O)C1=COC(=N1)[C@@H]1[C@H]2CC[C@H](O2)[C@@H]1CC1=CC=CC=C1CCC(O)=O,,,,,0,,440.2311221,4,2,3,1,2,2
8262,04/06/2019 00:00,DB12322,GW-870086,,,,,,,,,0.0084,13.56,-3.4,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N,,,,,0,,559.2745444,5,0,0,0,0,0
8263,04/06/2019 00:00,DB12323,Radotinib,,,,,,,,,0.00234,12.22,6.29,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=N3)=C2)=CC(=C1)C(F)(F)F,,,,,0,,530.179042,5,5,3,3,0,0
8264,04/06/2019 00:00,DB12325,Idasanutlin,,,,,,,,,0.001,3.91,7.1,COC1=CC(=CC=C1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@](C#N)([C@H]1C1=CC=CC(Cl)=C1F)C1=CC=C(Cl)C=C1F)C(O)=O,,,,,0,,615.1503182,4,3,1,0,1,1
8265,04/06/2019 00:00,DB12326,Antroquinonol,,,,,,,,,0.00399,13.51,-3.4,COC1=C(OC)C(=O)[C@H](C)[C@@H](C\C=C(/C)CC\C=C(/C)CCC=C(C)C)[C@H]1O,,,,,0,,390.2770097,1,0,0,0,0,0
8266,04/06/2019 00:00,DB12327,Salvinorin A,,,,,,,,,0.08,16.45,-2.9,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)C1=COC=C1,,,,,0,,432.1784179,4,1,2,1,1,1
8267,04/06/2019 00:00,DB12328,Cantharidin,"Cantharidin is absorbed from the gastrointestinal tract, and, to a limited extent from the skin as well [L2648].

Little pharmacodynamic and pharmacokinetic data regarding cantharidin in the human body currently exists; recruitment for First-Time-In-Human clinical trials regarding such information have been ongoing in 2018 [L2647]. There are however some studies regarding such data in animal models like beagle dogs [A32901].",,Little pharmacodynamic and pharmacokinetic data regarding cantharidin in the human body currently exists; recruitment for First-Time-In-Human clinical trials regarding such information have been ongoing in 2018 [L2647]. There are however some studies regarding such data in animal models like beagle dogs [A32901].,0.7 g/100g,Topical,,,,16.6,,-4.2,[H][C@]12CC[C@]([H])(O1)[C@]1(C)C(=O)OC(=O)[C@]21C,,,,,0,,196.0735589,3,0,3,0,3,3
8268,04/06/2019 00:00,DB12329,Eravacycline,"Following single-dose intravenous administration, eravacycline AUC (area under the curve) and Cmax (maximum concentration) increase dose-proportionally for doses from 1 mg/kg - 3 mg/kg (3 times the approved dose). There is approximately 45% accumulation following intravenous dosing of 1 mg/kg every 12 hours [FDA label].",0.79,The mean elimination half-life is 20 hours [FDA label].,50 mg/1,Intravenous,solid,,,0.838,2.62,8.53,[H][C@@]12CC3=C(C(O)=C(NC(=O)CN4CCCC4)C=C3F)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@]([H])(N(C)C)[C@]1([H])C2,0.79,0.79,,,0,,558.2125922,5,1,1,0,1,1
8269,04/06/2019 00:00,DB12332,Rucaparib,"Rucaparib demonstrates a linear pharmacokinetic properties over a dose range from 240 to 840 mg twice daily with time-independence and dose-proportionality. The mean steady-state rucaparib Cmax was 1940 ng/mL (54% coefficient of variation [CV]) and AUC0-12h was 16900 hâ‹…ng/mL (54% CV) at the approved recommended dosage. The time to reach the steady-state peak plasma concentration (Tmax) was 1.9 hours at the recommended dosage. 
The mean absolute bioavailability of rucaparib immediate-release tablet was 36% with a range from 30% to 45%. Following a high-fat meal, the Cmax was increased by 20% and AUC 0-24h was increased by 38%, and T max was delayed by 2.5 hours, as compared to dosing under fasted conditions [FDA Label]. ",0.7,"Following a single oral dose of 600mg rucaparib, the mean terminal half life (t1/2) was 17-19 hours [FDA Label].",200 mg/1,Oral,solid,1 mg/mL,,0.0114,13.16,9.32,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,0.7,0.7,,,0,200,323.1433904,4,3,2,1,0,1
8270,04/06/2019 00:00,DB12334,Milataxel,,,,,,,,,0.0672,11.42,-2.9,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C4=CC=CO4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C,,,,,0,,853.3520847,6,2,2,1,1,1
8271,04/06/2019 00:00,DB12336,GDC-0917,,,,,,,,,0.0281,9.92,8.58,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC1=C(N=C(S1)C1=NC=CO1)C1=CC=CC=C1,,,,,0,,564.2518746,5,3,3,2,1,1
8272,04/06/2019 00:00,DB12337,N-acetylsulfanilyl chloride,,,,,,,,,0.223,4.21,0.49,CC(O)=NC1=CC=C(C=C1)S(Cl)(=O)=O,,,,,0,,232.9913418,1,1,0,0,0,0
8273,04/06/2019 00:00,DB12338,Carisbamate,,,,,,,,,2.15,13.43,-3.5,NC(=O)OC[C@@H](O)C1=CC=CC=C1Cl,,,,,0,,215.0349209,1,1,0,0,0,0
8274,04/06/2019 00:00,DB12339,Radezolid,,,,,,,,,0.043,8.56,7.46,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C(F)=C1)C1=CC=C(CNCC2=CN=NN2)C=C1,,,,,0,,438.1815668,4,3,2,1,1,1
8275,04/06/2019 00:00,DB12340,Navitoclax,,,,,,,,,0.000212,4.23,8.29,[H][C@@](CCN1CCOCC1)(CSC1=CC=CC=C1)NC1=C(C=C(C=C1)S(=O)(=O)NC(=O)C1=CC=C(C=C1)N1CCN(CC2=C(CCC(C)(C)C2)C2=CC=C(Cl)C=C2)CC1)S(=O)(=O)C(F)(F)F,,,,,0,,973.2955098,7,4,2,0,2,2
8276,04/06/2019 00:00,DB12341,LY-2456302,,,,,,,,,0.000673,13.87,8.97,CC1=CC(=CC(C)=C1)[C@@H]1CCCN1CC1=CC=C(OC2=CC=C(C=C2F)C(N)=O)C=C1,,,,,0,,418.2056563,4,3,1,0,1,1
8277,04/06/2019 00:00,DB12343,Temocillin,,,,,,,,,0.102,3.1,-4.3,CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O,,,,,0,,414.0555429,3,1,3,1,2,2
8278,04/06/2019 00:00,DB12345,MBX-2982,,,,,,,,,0.0375,,3.09,CCC1=CN=C(N=C1)N1CCC(CC1)C1=NC(COC2=CC=C(C=C2)N2C=NN=N2)=CS1,,,,,0,,448.1793784,5,4,4,3,1,1
8279,04/06/2019 00:00,DB12347,CG-400549,,,,,,,,,0.00718,,4.01,CC1=C(CN2C=CC(OCCC3=CC=CS3)=CC2=O)C=CC=C1N,,,,,0,,340.1245489,3,3,2,2,0,0
8280,04/06/2019 00:00,DB12348,"5-amino-1,3,4-thiadiazole-2-thiol",,,,,,,,,1.88,6.49,0.21,NC1=NN=C(S)S1,,,,,0,,132.9768391,1,1,1,1,0,0
8281,04/06/2019 00:00,DB12350,Rostafuroxin,,,,,,,,,0.0347,13.22,-1.3,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@@]1(O)CC[C@]2(O)C1=COC=C1,,,,,0,,374.2457096,5,1,1,1,0,0
8282,04/06/2019 00:00,DB12352,Bizelesin,,,,,,,,,0.00398,8.44,-6.3,CC1=CNC2=C(O)C=C3N(C[C@@H](CCl)C3=C12)C(=O)C1=CC2=CC(NC(=O)NC3=CC=C4NC(=CC4=C3)C(=O)N3C[C@@H](CCl)C4=C5C(C)=CNC5=C(O)C=C34)=CC=C2N1,,,,,0,,814.2185716,10,8,6,4,0,2
8283,04/06/2019 00:00,DB12353,Ulodesine,,,,,,,,,1.72,10.03,7.47,OC[C@H]1CN(CC2=CNC3=C2N=CNC3=O)C[C@@H]1O,,,,,0,,264.1222404,3,2,3,2,1,1
8284,04/06/2019 00:00,DB12354,Imrecoxib,,,,,,,,,0.00535,13.51,-0.36,CCCN1CC(=C(C1=O)C1=CC=C(C)C=C1)C1=CC=C(C=C1)S(C)(=O)=O,,,,,0,,369.1398646,3,2,1,0,0,1
8285,04/06/2019 00:00,DB12355,Netazepide,,,,,,,,,0.00452,13.24,4.31,CNC1=CC(NC(=O)N[C@@H]2N=C(C3=CC=CC=N3)C3=CC=CC=C3N(CC(=O)C(C)(C)C)C2=O)=CC=C1,,,,,0,,498.2379388,4,3,2,1,0,1
8286,04/06/2019 00:00,DB12357,BMS-863233,,,,,,,,,0.176,10.25,7.98,[H][C@]1(CCCN1)C1=NC2=C(OC3=C2C=C(Cl)C=C3)C(O)=N1,,,,,0,,289.0618043,4,3,3,2,1,1
8287,04/06/2019 00:00,DB12358,Enbucrilate,,,,,,,,,1.27,,-7.2,CCCCOC(=O)C(=C)C#N,,,,,0,,153.0789786,0,0,0,0,0,0
8288,04/06/2019 00:00,DB12359,BIIB021,,,,,,,,,0.099,6.14,10.72,COC1=C(C)C=NC(CN2C=NC3=C(Cl)NC(=N)N=C23)=C1C,,,,,0,,318.0995868,3,3,3,3,0,0
8289,04/06/2019 00:00,DB12360,PF-03654764,,,,,,,,,0.00908,15.23,8.15,CC(C)CNC(=O)[C@H]1C[C@](F)(C1)C1=CC(F)=C(CN2CCCC2)C=C1,,,,,0,,350.21697,3,1,1,0,1,1
8290,04/06/2019 00:00,DB12361,Piclozotan,,,,,,,,,0.0685,,8.48,ClC1=COC2=CC=CC=C2C(=O)N1CCCCN1CCC(=CC1)C1=CC=CC=N1,,,,,0,,409.1557047,4,2,3,1,0,2
8291,04/06/2019 00:00,DB12362,Diaminopropanol tetraacetic acid,,,,,,,,,9.18,1.79,7.77,OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O,,,,,0,,322.1012302,0,0,0,0,0,0
